[02:34:57.090] RX[COM9]  49
[02:34:57.090] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.982] BAD_PACKET[COM9] unknown packet ID 0x78; discarded 1 byte(s)
[02:34:57.982] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.982] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.983] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.983] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.983] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.984] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.984] RX[COM9]  6c
[02:34:57.984] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.984] RX[COM9]  6f 61 64 3a 30 78 34 30 33 63 38 37 30 30 2c 6c 65 6e 3a 30 78 64 65 34 0d 0a
[02:34:57.985] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.985] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.985] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.985] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.986] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.986] BAD_PACKET[COM9] unknown packet ID 0x78; discarded 1 byte(s)
[02:34:57.986] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.986] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.987] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.987] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.987] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.987] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.988] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.988] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.988] BAD_PACKET[COM9] unknown packet ID 0x2c; discarded 1 byte(s)
[02:34:57.989] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.989] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.989] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.989] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.990] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.990] BAD_PACKET[COM9] unknown packet ID 0x78; discarded 1 byte(s)
[02:34:57.990] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.990] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.991] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.991] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.991] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.991] RX[COM9]  6c
[02:34:57.992] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.992] RX[COM9]  6f 61 64 3a 30 78 34 30 33 63 62 37 30 30 2c 6c 65 6e 3a 30 78 32 66 35 38 0d 0a
[02:34:57.992] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.992] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.993] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.993] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.993] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.993] BAD_PACKET[COM9] unknown packet ID 0x78; discarded 1 byte(s)
[02:34:57.994] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.994] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.994] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.994] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.995] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.995] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.995] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.996] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.996] BAD_PACKET[COM9] unknown packet ID 0x2c; discarded 1 byte(s)
[02:34:57.996] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.996] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.997] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.997] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.999] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:58.000] BAD_PACKET[COM9] unknown packet ID 0x78; discarded 1 byte(s)
[02:34:58.000] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:58.000] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:58.001] BAD_PACKET[COM9] unknown packet ID 0x35; discarded 1 byte(s)
[02:34:58.001] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:58.001] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:58.001] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:58.002] ERROR[COM9] ClearCommError failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[02:34:58.002] RX[COM10]  01
[02:34:58.002] RX[COM10]  6f 00 00 01 48 28 00 02 87 00 03 62 ff 9c 4e ff d6 00 15 00 28 0a
[02:34:58.003] PACKET[COM10] sensors: status=0b0110111100000000, uptime=84008, filtered_accel=[0.02588, 0.03464, -1.02088], gyro=[-2.94, 1.47, 2.8]
[02:34:58.003] RX[COM10]  01
[02:34:58.003] RX[COM10]  67 00 00 01 48 8c 00 02 56 00 03 7b ff 9c 29 ff d4 00 14 00 27 0a
[02:34:58.004] PACKET[COM10] sensors: status=0b0110011100000000, uptime=84108, filtered_accel=[0.02392, 0.03564, -1.02236], gyro=[-3.08, 1.4, 2.73]
[02:34:58.004] RX[COM10]  02
[02:34:58.004] RX[COM10]  67 00 00 01 48 d2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 26 9a 13 e8 0a ff 66 00 00 01 48 d2 0a
[02:34:58.005] PACKET[COM10] state: status=0b0110011100000000, uptime=84178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.150787, witness_battery_voltage=5.096
[02:34:58.005] PACKET[COM10] heartbeat: status=0b0110011000000000, uptime=84178
[02:34:58.006] RX[COM10]  01
[02:34:58.006] RX[COM10]  6e 00 00 01 49 54 00 02 6e 00 03 4a ff 9c 72 ff fc ff ff ff fd 0a
[02:34:58.007] PACKET[COM10] sensors: status=0b0110111000000000, uptime=84308, filtered_accel=[0.02488, 0.03368, -1.01944], gyro=[-0.28, -0.07, -0.21]
[02:34:58.007] RX[COM10]  01
[02:34:58.007] RX[COM10]  6e 00 00 01 49 b8 00 02 6e 00 03 7b ff 9c 41 ff d5 00 15 00 27 0a
[02:34:58.008] PACKET[COM10] sensors: status=0b0110111000000000, uptime=84408, filtered_accel=[0.02488, 0.03564, -1.0214], gyro=[-3.01, 1.47, 2.73]
[02:34:58.008] RX[COM10]  01
[02:34:58.009] RX[COM10]  6e 00 00 01 4a 1c 00 02 7a 00 03 56 ff 9c 41 ff d5 00 15 00 27 0a
[02:34:58.009] PACKET[COM10] sensors: status=0b0110111000000000, uptime=84508, filtered_accel=[0.02536, 0.03416, -1.0214], gyro=[-3.01, 1.47, 2.73]
[02:34:58.010] RX[COM10]  01
[02:34:58.010] RX[COM10]  6e 00 00 01 4a 80 00 02 6e 00 03 56 ff 9c 41 ff d5 00 14 00 29 0a
[02:34:58.011] PACKET[COM10] sensors: status=0b0110111000000000, uptime=84608, filtered_accel=[0.02488, 0.03416, -1.0214], gyro=[-3.01, 1.4, 2.87]
[02:34:58.011] RX[COM10]  01
[02:34:58.011] RX[COM10]  6e 00 00 01 4a e4 00 02 7a 00 03 56 ff 9c 4e ff d6 00 15 00 27 0a
[02:34:58.012] PACKET[COM10] sensors: status=0b0110111000000000, uptime=84708, filtered_accel=[0.02536, 0.03416, -1.02088], gyro=[-2.94, 1.47, 2.73]
[02:34:58.117] RX[COM10]  01
[02:34:58.119] RX[COM10]  66 00 00 01 4b 48 00 02 62 00 03 62 ff 9c 29 ff d5 00 15 00 27 0a
[02:34:58.122] PACKET[COM10] sensors: status=0b0110011000000000, uptime=84808, filtered_accel=[0.0244, 0.03464, -1.02236], gyro=[-3.01, 1.47, 2.73]
[02:34:58.253] RX[COM10]  01
[02:34:58.257] RX[COM10]  66 00 00 01 4b ac 00 02 6e 00 03 4a ff 9c 35 ff d5 00 15 00 27 0a
[02:34:58.262] PACKET[COM10] sensors: status=0b0110011000000000, uptime=84908, filtered_accel=[0.02488, 0.03368, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:34:58.320] RX[COM10]  01
[02:34:58.323] RX[COM10]  66 00 00 01 4c 10 00 02 7a 00 03 56 ff 9c 35 ff d5 00 15 00 27 0a
[02:34:58.332] PACKET[COM10] sensors: status=0b0110011000000000, uptime=85008, filtered_accel=[0.02536, 0.03416, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:34:58.387] RX[COM10]  01
[02:34:58.388] RX[COM10]  6e 00 00 01 4c 74 00 02 7a 00 03 62 ff 9c 35 ff d5 00 15 00 27 0a
[02:34:58.389] PACKET[COM10] sensors: status=0b0110111000000000, uptime=85108, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:34:58.495] RX[COM10]  02
[02:34:58.496] RX[COM10]  6e 00 00 01 4c ba 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 51 e5 13 dc 0a ff 6f 00 00 01 4c ba 0a
[02:34:58.497] PACKET[COM10] state: status=0b0110111000000000, uptime=85178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.319901, witness_battery_voltage=5.084
[02:34:58.498] PACKET[COM10] heartbeat: status=0b0110111100000000, uptime=85178
[02:34:58.605] RX[COM10]  01
[02:34:58.607] RX[COM10]  6f 00 00 01 4d 3c 00 02 7a 00 03 56 ff 9c 66 ff fc 00 01 ff fd 0a
[02:34:58.609] PACKET[COM10] sensors: status=0b0110111100000000, uptime=85308, filtered_accel=[0.02536, 0.03416, -1.01992], gyro=[-0.28, 0.07, -0.21]
[02:34:58.715] RX[COM10]  01
[02:34:58.720] RX[COM10]  6f 00 00 01 4d a0 00 02 6e 00 03 6e ff 9c 35 ff d6 00 14 00 27 0a
[02:34:58.721] PACKET[COM10] sensors: status=0b0110111100000000, uptime=85408, filtered_accel=[0.02488, 0.03512, -1.02188], gyro=[-2.94, 1.4, 2.73]
[02:34:58.841] RX[COM10]  01
[02:34:58.843] RX[COM10]  67 00 00 01 4e 04 00 02 7a 00 03 56 ff 9c 1d ff d6 00 15 00 28 0a
[02:34:58.844] PACKET[COM10] sensors: status=0b0110011100000000, uptime=85508, filtered_accel=[0.02536, 0.03416, -1.02284], gyro=[-2.94, 1.47, 2.8]
[02:34:58.903] RX[COM10]  01
[02:34:58.905] RX[COM10]  67 00 00 01 4e 68 00 02 6e 00 03 6e ff 9c 41 ff d4 00 15 00 28 0a
[02:34:58.907] PACKET[COM10] sensors: status=0b0110011100000000, uptime=85608, filtered_accel=[0.02488, 0.03512, -1.0214], gyro=[-3.08, 1.47, 2.8]
[02:34:59.030] RX[COM10]  01
[02:34:59.030] RX[COM10]  6f 00 00 01 4e cc 00 02 62 00 03 56 ff 9c 41 ff d5 00 16 00 27 0a
[02:34:59.031] PACKET[COM10] sensors: status=0b0110111100000000, uptime=85708, filtered_accel=[0.0244, 0.03416, -1.0214], gyro=[-3.01, 1.54, 2.73]
[02:34:59.092] RX[COM10]  01
[02:34:59.094] RX[COM10]  6f 00 00 01 4f 30 00 02 7a 00 03 56 ff 9c 35 ff d5 00 15 00 26 0a
[02:34:59.095] PACKET[COM10] sensors: status=0b0110111100000000, uptime=85808, filtered_accel=[0.02536, 0.03416, -1.02188], gyro=[-3.01, 1.47, 2.66]
[02:34:59.204] RX[COM10]  01
[02:34:59.205] RX[COM10]  6f 00 00 01 4f 94 00 02 7a 00 03 62 ff 9c 35 ff d4 00 16 00 28 0a
[02:34:59.205] PACKET[COM10] sensors: status=0b0110111100000000, uptime=85908, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.08, 1.54, 2.8]
[02:34:59.313] RX[COM10]  01
[02:34:59.313] RX[COM10]  6f 00 00 01 4f f8 00 02 7a 00 03 62 ff 9c 35 ff d5 00 15 00 27 0a
[02:34:59.314] PACKET[COM10] sensors: status=0b0110111100000000, uptime=86008, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:34:59.423] RX[COM10]  01
[02:34:59.423] RX[COM10]  67 00 00 01 50 5c 00 02 87 00 03 62 ff 9c 4e ff d5 00 16 00 27 0a
[02:34:59.424] PACKET[COM10] sensors: status=0b0110011100000000, uptime=86108, filtered_accel=[0.02588, 0.03464, -1.02088], gyro=[-3.01, 1.54, 2.73]
[02:34:59.481] RX[COM10]  02
[02:34:59.482] RX[COM10]  6f 00 00 01 50 a2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 51 e5 13 e0 0a ff 6e 00 00 01 50 a2 0a
[02:34:59.483] PACKET[COM10] state: status=0b0110111100000000, uptime=86178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.319901, witness_battery_voltage=5.088
[02:34:59.483] PACKET[COM10] heartbeat: status=0b0110111000000000, uptime=86178
[02:34:59.607] RX[COM10]  01
[02:34:59.609] RX[COM10]  6e 00 00 01 51 24 00 02 6e 00 03 56 ff 9c 66 ff fc 00 01 ff fe 0a
[02:34:59.611] PACKET[COM10] sensors: status=0b0110111000000000, uptime=86308, filtered_accel=[0.02488, 0.03416, -1.01992], gyro=[-0.28, 0.07, -0.14]
[02:34:59.731] RX[COM10]  01
[02:34:59.733] RX[COM10]  6e 00 00 01 51 88 00 02 6e 00 03 62 ff 9c 35 ff d6 00 15 00 27 0a
[02:34:59.734] PACKET[COM10] sensors: status=0b0110111000000000, uptime=86408, filtered_accel=[0.02488, 0.03464, -1.02188], gyro=[-2.94, 1.47, 2.73]
[02:34:59.794] RX[COM10]  01
[02:34:59.795] RX[COM10]  6e 00 00 01 51 ec 00 02 7a 00 03 62 ff 9c 29 ff d5 00 15 00 27 0a
[02:34:59.796] PACKET[COM10] sensors: status=0b0110111000000000, uptime=86508, filtered_accel=[0.02536, 0.03464, -1.02236], gyro=[-3.01, 1.47, 2.73]
[02:34:59.920] RX[COM10]  01
[02:34:59.921] RX[COM10]  6e 00 00 01 52 50 00 02 7a 00 03 62 ff 9c 35 ff d5 00 15 00 27 0a
[02:34:59.922] PACKET[COM10] sensors: status=0b0110111000000000, uptime=86608, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:34:59.982] RX[COM10]  01
[02:34:59.983] RX[COM10]  6e 00 00 01 52 b4 00 02 7a 00 03 56 ff 9c 35 ff d5 00 14 00 27 0a
[02:34:59.984] PACKET[COM10] sensors: status=0b0110111000000000, uptime=86708, filtered_accel=[0.02536, 0.03416, -1.02188], gyro=[-3.01, 1.4, 2.73]
[02:35:00.108] RX[COM10]  01
[02:35:00.109] RX[COM10]  66 00 00 01 53 18 00 02 6e 00 03 62 ff 9c 41 ff d4 00 15 00 28 0a
[02:35:00.111] PACKET[COM10] sensors: status=0b0110011000000000, uptime=86808, filtered_accel=[0.02488, 0.03464, -1.0214], gyro=[-3.08, 1.47, 2.8]
[02:35:00.233] RX[COM10]  01
[02:35:00.234] RX[COM10]  66 00 00 01 53 7c 00 02 6e 00 03 62 ff 9c 35 ff d5 00 16 00 27 0a
[02:35:00.235] PACKET[COM10] sensors: status=0b0110011000000000, uptime=86908, filtered_accel=[0.02488, 0.03464, -1.02188], gyro=[-3.01, 1.54, 2.73]
[02:35:00.295] RX[COM10]  01
[02:35:00.298] RX[COM10]  66 00 00 01 53 e0 00 02 7a 00 03 62 ff 9c 35 ff d5 00 15 00 27 0a
[02:35:00.299] PACKET[COM10] sensors: status=0b0110011000000000, uptime=87008, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:35:00.410] RX[COM10]  01
[02:35:00.410] RX[COM10]  6e 00 00 01 54 44 00 02 7a 00 03 62 ff 9c 35 ff d5 00 16 00 28 0a
[02:35:00.411] PACKET[COM10] sensors: status=0b0110111000000000, uptime=87108, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-3.01, 1.54, 2.8]
[02:35:00.469] RX[COM10]  02
[02:35:00.470] RX[COM10]  66 00 00 01 54 8a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 3c 3f 13 ec 0a ff 67 00 00 01 54 8a 0a
[02:35:00.471] PACKET[COM10] state: status=0b0110011000000000, uptime=87178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.235336, witness_battery_voltage=5.1
[02:35:00.471] PACKET[COM10] heartbeat: status=0b0110011100000000, uptime=87178
[02:35:00.593] RX[COM10]  01
[02:35:00.594] RX[COM10]  6f 00 00 01 55 0c 00 02 6e 00 03 62 ff 9c 66 ff fd 00 02 ff fd 0a
[02:35:00.595] PACKET[COM10] sensors: status=0b0110111100000000, uptime=87308, filtered_accel=[0.02488, 0.03464, -1.01992], gyro=[-0.21, 0.14, -0.21]
[02:35:00.719] RX[COM10]  01
[02:35:00.723] RX[COM10]  6f 00 00 01 55 70 00 02 87 00 03 56 ff 9c 41 ff d6 00 15 00 26 0a
[02:35:00.725] PACKET[COM10] sensors: status=0b0110111100000000, uptime=87408, filtered_accel=[0.02588, 0.03416, -1.0214], gyro=[-2.94, 1.47, 2.66]
[02:35:00.779] RX[COM10]  01
[02:35:00.781] RX[COM10]  67 00 00 01 55 d4 00 02 7a 00 03 56 ff 9c 35 ff d5 00 15 00 27 0a
[02:35:00.782] PACKET[COM10] sensors: status=0b0110011100000000, uptime=87508, filtered_accel=[0.02536, 0.03416, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:35:00.902] RX[COM10]  01
[02:35:00.903] RX[COM10]  67 00 00 01 56 38 00 02 6e 00 03 62 ff 9c 4e ff d5 00 16 00 27 0a
[02:35:00.904] PACKET[COM10] sensors: status=0b0110011100000000, uptime=87608, filtered_accel=[0.02488, 0.03464, -1.02088], gyro=[-3.01, 1.54, 2.73]
[02:35:01.014] RX[COM10]  01
[02:35:01.015] RX[COM10]  67 00 00 01 56 9c 00 02 7a 00 03 56 ff 9c 41 ff d6 00 15 00 27 0a
[02:35:01.016] PACKET[COM10] sensors: status=0b0110011100000000, uptime=87708, filtered_accel=[0.02536, 0.03416, -1.0214], gyro=[-2.94, 1.47, 2.73]
[02:35:01.125] RX[COM10]  01
[02:35:01.127] RX[COM10]  6f 00 00 01 57 00 00 02 7a 00 03 4a ff 9c 35 ff d5 00 15 00 27 0a
[02:35:01.127] PACKET[COM10] sensors: status=0b0110111100000000, uptime=87808, filtered_accel=[0.02536, 0.03368, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:35:01.236] RX[COM10]  01
[02:35:01.239] RX[COM10]  6f 00 00 01 57 64 00 02 6e 00 03 62 ff 9c 35 ff d5 00 15 00 27 0a
[02:35:01.240] PACKET[COM10] sensors: status=0b0110111100000000, uptime=87908, filtered_accel=[0.02488, 0.03464, -1.02188], gyro=[-3.01, 1.47, 2.73]
[02:35:01.291] RX[COM10]  01
[02:35:01.291] RX[COM10]  6f 00 00 01 57 c8 00 02 7a 00 03 6e ff 9c 35 ff d5 00 16 00 27 0a
[02:35:01.294] PACKET[COM10] sensors: status=0b0110111100000000, uptime=88008, filtered_accel=[0.02536, 0.03512, -1.02188], gyro=[-3.01, 1.54, 2.73]
[02:35:01.395] RX[COM10]  01
[02:35:01.395] RX[COM10]  6f 00 00 01 58 2c 00 02 6e 00 03 56 ff 9c 41 ff d5 00 14 00 27 0a
[02:35:01.396] PACKET[COM10] sensors: status=0b0110111100000000, uptime=88108, filtered_accel=[0.02488, 0.03416, -1.0214], gyro=[-3.01, 1.4, 2.73]
[02:35:01.453] RX[COM10]  02
[02:35:01.453] RX[COM10]  6f 00 00 01 58 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 93 82 13 d4 0a ff 6e 00 00 01 58 72 0a
[02:35:01.454] PACKET[COM10] state: status=0b0110111100000000, uptime=88178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.576202, witness_battery_voltage=5.076
[02:35:01.455] PACKET[COM10] heartbeat: status=0b0110111000000000, uptime=88178
[02:35:01.579] RX[COM10]  01
[02:35:01.580] RX[COM10]  6e 00 00 01 58 f4 00 02 62 00 03 62 ff 9c 66 ff fd 00 02 ff fd 0a
[02:35:01.581] PACKET[COM10] sensors: status=0b0110111000000000, uptime=88308, filtered_accel=[0.0244, 0.03464, -1.01992], gyro=[-0.21, 0.14, -0.21]
[02:35:01.703] RX[COM10]  01
[02:35:01.704] RX[COM10]  66 00 00 01 59 58 00 02 7a 00 03 62 ff 9c 35 ff d6 00 15 00 27 0a
[02:35:01.707] PACKET[COM10] sensors: status=0b0110011000000000, uptime=88408, filtered_accel=[0.02536, 0.03464, -1.02188], gyro=[-2.94, 1.47, 2.73]
[02:35:01.828] RX[COM10]  01
[02:35:01.831] RX[COM10]  6e 00 00 01 59 bc 00 02 87 00 03 62 ff 9c 29 ff d5 00 15 00 28 0a
[02:35:01.832] PACKET[COM10] sensors: status=0b0110111000000000, uptime=88508, filtered_accel=[0.02588, 0.03464, -1.02236], gyro=[-3.01, 1.47, 2.8]
[02:35:01.891] RX[COM10]  01
[02:35:01.892] RX[COM10]  6e 00 00 01 5a 20 00 02 87 00 03 3e ff 9c 41 ff d6 00 16 00 27 0a
[02:35:01.894] PACKET[COM10] sensors: status=0b0110111000000000, uptime=88608, filtered_accel=[0.02588, 0.0332, -1.0214], gyro=[-2.94, 1.54, 2.73]
[02:35:02.013] RX[COM10]  01
[02:35:02.014] RX[COM10]  6e 00 00 01 5a 84 00 02 56 00 03 4a ff 9c 35 ff d5 00 16 00 27 0a
[02:35:02.015] PACKET[COM10] sensors: status=0b0110111000000000, uptime=88708, filtered_accel=[0.02392, 0.03368, -1.02188], gyro=[-3.01, 1.54, 2.73]
[02:35:02.139] RX[COM10]  01
[02:35:02.140] RX[COM10]  6e 00 00 01 5a e8 00 02 6e 00 03 62 ff 9c 35 ff d5 00 16 00 27 0a
[02:35:02.141] PACKET[COM10] sensors: status=0b0110111000000000, uptime=88808, filtered_accel=[0.02488, 0.03464, -1.02188], gyro=[-3.01, 1.54, 2.73]
[02:35:02.201] RX[COM10]  01
[02:35:02.202] RX[COM10]  66 00 00 01 5b 4c 00 02 87 00 03 56 ff 9c 41 ff d5 00 15 00 27 0a
[02:35:02.202] PACKET[COM10] sensors: status=0b0110011000000000, uptime=88908, filtered_accel=[0.02588, 0.03416, -1.0214], gyro=[-3.01, 1.47, 2.73]
[02:35:02.326] RX[COM10]  01
[02:35:02.327] RX[COM10]  66 00 00 01 5b b0 00 02 56 00 03 4a ff 9c 41 ff d5 00 15 00 27 0a
[02:35:02.329] PACKET[COM10] sensors: status=0b0110011000000000, uptime=89008, filtered_accel=[0.02392, 0.03368, -1.0214], gyro=[-3.01, 1.47, 2.73]
[02:35:02.389] RX[COM10]  01
[02:35:02.391] RX[COM10]  66 00 00 01 5c 14 00 02 6e 00 03 4a ff 9c 1d ff d5 00 15 00 27 0a
[02:35:02.392] PACKET[COM10] sensors: status=0b0110011000000000, uptime=89108, filtered_accel=[0.02488, 0.03368, -1.02284], gyro=[-3.01, 1.47, 2.73]
[02:35:02.451] RX[COM10]  02
[02:35:02.454] RX[COM10]  66 00 00 01 5c 5a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 6e 67 8a 13 e0 0a ff 67 00 00 01 5c 5a 0a
[02:35:02.457] PACKET[COM10] state: status=0b0110011000000000, uptime=89178, orientation=[0.0, 0.0, 0.0, 0.0], position=[0.0, 0.0, 0.0], velocity=[0.0, 0.0, 0.0], latitude=0.0, longitude=0.0, gps_altitude=0.0, barometric_altitude=238.404449, witness_battery_voltage=5.088
[02:35:02.458] PACKET[COM10] heartbeat: status=0b0110011100000000, uptime=89178
[02:35:02.641] RX[COM10]  01
[02:35:02.642] RX[COM10]  6f 00 00 01 5c dc 00 02 6e 00 03 56 ff 9c 4e ff fc 00 01 ff fd 0a
[02:35:02.644] PACKET[COM10] sensors: status=0b0110111100000000, uptime=89308, filtered_accel=[0.02488, 0.03416, -1.02088], gyro=[-0.28, 0.07, -0.21]
[02:35:02.703] RX[COM10]  01
[02:35:02.705] RX[COM10]  6f 00 00 01 5d 40 00 02 7a 00 03 56 ff 9c 4e ff d6 00 15 00 26 0a
[02:35:02.706] PACKET[COM10] sensors: status=0b0110111100000000, uptime=89408, filtered_accel=[0.02536, 0.03416, -1.02088], gyro=[-2.94, 1.47, 2.66]
[02:35:02.818] RX[COM10]  01
[02:35:02.819] RX[COM10]  6f 00 00 01 5d a4 00 02 7a 00 03 62 ff 9c 4e ff d5 00 16 00 27 0a
