packet_index,byte_offset,packet_id,packet_type,frame_length,time_seconds,record_version,status_byte0,heartbeat_phase,low_g_valid,gyro_valid,imu_temperature_valid,flash_init_failed,high_g_valid,barometer_valid,logging_failed,sequence,uptime,low_accel_x,low_accel_y,low_accel_z,high_accel_x,high_accel_y,high_accel_z,gyro_x,gyro_y,gyro_z,lsm6_temperature,pressure,ms5607_temperature,barometric_altitude,witness_battery_voltage,raw_packet_hex
971,46608,WL,flash_sample,48,37.018,1,102,0,1,1,0,0,1,1,0,1405,37018,0.018056,0.037576,-1.023824,0.052085,0.052085,-1.343793,-2.94,1.4,2.73,39.79296875,98369,40.94,249.060745239,5.092,57 4c 01 66 00 00 05 7d 00 00 90 9a 00 25 00 4d f7 ce 00 05 00 05 ff 7f ff d6 00 14 00 27 0e cb 00 01 80 41 00 00 0f fe 43 79 0f 8d 00 00 13 e4
972,46656,WL,flash_sample,48,37.038,1,102,0,1,1,0,0,1,1,0,1406,37038,0.018056,0.037576,-1.023824,0.052085,0.052085,-1.343793,-2.94,1.4,2.73,39.79296875,98369,40.94,249.060745239,5.092,57 4c 01 66 00 00 05 7e 00 00 90 ae 00 25 00 4d f7 ce 00 05 00 05 ff 7f ff d6 00 14 00 27 0e cb 00 01 80 41 00 00 0f fe 43 79 0f 8d 00 00 13 e4
973,46704,WL,flash_sample,48,37.058,1,102,0,1,1,0,0,1,1,0,1407,37058,0.018056,0.037576,-1.023824,0.052085,0.052085,-1.343793,-2.94,1.4,2.73,39.79296875,98369,40.94,249.060745239,5.092,57 4c 01 66 00 00 05 7f 00 00 90 c2 00 25 00 4d f7 ce 00 05 00 05 ff 7f ff d6 00 14 00 27 0e cb 00 01 80 41 00 00 0f fe 43 79 0f 8d 00 00 13 e4
974,46752,WL,flash_sample,48,37.078,1,102,0,1,1,0,0,1,1,0,1408,37078,0.018056,0.037576,-1.023824,0.052085,0.052085,-1.343793,-2.94,1.4,2.73,39.79296875,98369,40.94,249.060745239,5.092,57 4c 01 66 00 00 05 80 00 00 90 d6 00 25 00 4d f7 ce 00 05 00 05 ff 7f ff d6 00 14 00 27 0e cb 00 01 80 41 00 00 0f fe 43 79 0f 8d 00 00 13 e4
975,46800,WL,flash_sample,48,37.098,1,96,0,0,0,0,0,1,1,0,1409,37098,0.017568,0.037088,-1.022848,0.041668,-0.010417,-1.395878,-0.35,-0.91,0.98,39.828125,98377,40.95,248.37638855,5.104,57 4c 01 60 00 00 05 81 00 00 90 ea 00 24 00 4c f7 d0 00 04 ff ff ff 7a ff fb ff f3 00 0e 0e d4 00 01 80 49 00 00 0f ff 43 78 60 5b 00 00 13 f0
976,46848,WL,flash_sample,48,37.118,1,110,0,1,1,1,0,1,1,0,1410,37118,0.01708,0.037088,-1.022848,0.062502,0.010417,-1.375044,-1.96,0.07,2.8,39.8046875,98365,40.63,249.401596069,5.104,57 4c 01 6e 00 00 05 82 00 00 90 fe 00 23 00 4c f7 d0 00 06 00 01 ff 7c ff e4 00 01 00 28 0e ce 00 01 80 3d 00 00 0f df 43 79 66 cf 00 00 13 f0
977,46896,WL,flash_sample,48,37.138,1,111,1,1,1,1,0,1,1,0,1411,37138,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 83 00 00 91 12 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
978,46944,WL,flash_sample,48,37.158,1,111,1,1,1,1,0,1,1,0,1412,37158,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 84 00 00 91 26 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
979,46992,WL,flash_sample,48,37.178,1,111,1,1,1,1,0,1,1,0,1413,37178,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 85 00 00 91 3a 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
980,47040,WL,flash_sample,48,37.198,1,111,1,1,1,1,0,1,1,0,1414,37198,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 86 00 00 91 4e 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
981,47088,WL,flash_sample,48,37.218,1,111,1,1,1,1,0,1,1,0,1415,37218,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 87 00 00 91 62 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
982,47136,WL,flash_sample,48,37.238,1,111,1,1,1,1,0,1,1,0,1416,37238,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 88 00 00 91 76 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
983,47184,WL,flash_sample,48,37.258,1,111,1,1,1,1,0,1,1,0,1417,37258,0.017568,0.037088,-1.023824,0.020834,0.010417,-1.364627,-2.94,1.26,2.87,39.828125,98367,40.66,249.22984314,5.092,57 4c 01 6f 00 00 05 89 00 00 91 8a 00 24 00 4c f7 ce 00 02 00 01 ff 7d ff d6 00 12 00 29 0e d4 00 01 80 3f 00 00 0f e2 43 79 3a d7 00 00 13 e4
984,47232,WL,flash_sample,48,37.278,1,111,1,1,1,1,0,1,1,0,1418,37278,0.01708,0.0366,-1.021872,0.083336,0.020834,-1.395878,-0.28,0.14,-0.21,39.78125,98368,40.69,249.145294189,5.092,57 4c 01 6f 00 00 05 8a 00 00 91 9e 00 23 00 4b f7 d2 00 08 00 02 ff 7a ff fc 00 02 ff fd 0e c8 00 01 80 40 00 00 0f e5 43 79 25 32 00 00 13 e4
985,47280,WL,flash_sample,48,37.298,1,111,1,1,1,1,0,1,1,0,1419,37298,0.01708,0.0366,-1.021872,0.083336,0.020834,-1.395878,-0.28,0.14,-0.21,39.78125,98368,40.69,249.145294189,5.092,57 4c 01 6f 00 00 05 8b 00 00 91 b2 00 23 00 4b f7 d2 00 08 00 02 ff 7a ff fc 00 02 ff fd 0e c8 00 01 80 40 00 00 0f e5 43 79 25 32 00 00 13 e4
986,47328,WL,flash_sample,48,37.318,1,65,1,0,0,0,0,0,1,0,1420,37318,0.016592,0.0366,-1.022848,0.052085,-0.010417,-1.375044,-0.28,0.14,-0.14,39.765625,98368,40.69,249.145294189,4.944,57 4c 01 41 00 00 05 8c 00 00 91 c6 00 22 00 4b f7 d0 00 05 ff ff ff 7c ff fc 00 02 ff fe 0e c4 00 01 80 40 00 00 0f e5 43 79 25 32 00 00 13 50
987,47376,WL,flash_sample,48,37.338,1,111,1,1,1,1,0,1,1,0,1421,37338,0.01708,0.037088,-1.023336,0.052085,0.010417,-1.375044,-0.91,0.14,0.84,39.75390625,98327,40.26,252.641021729,4.956,57 4c 01 6f 00 00 05 8d 00 00 91 da 00 23 00 4c f7 cf 00 05 00 01 ff 7c ff f3 00 02 00 0c 0e c1 00 01 80 17 00 00 0f ba 43 7c a4 1a 00 00 13 5c
988,47424,WL,flash_sample,48,37.358,1,111,1,1,1,1,0,1,1,0,1422,37358,0.018056,0.037088,-1.022848,0.052085,0.020834,-1.395878,-1.47,-0.28,2.38,39.81640625,98351,40.21,250.595901489,4.956,57 4c 01 6f 00 00 05 8e 00 00 91 ee 00 25 00 4c f7 d0 00 05 00 02 ff 7a ff eb ff fc 00 22 0e d1 00 01 80 2f 00 00 0f b5 43 7a 98 8d 00 00 13 5c
989,47472,WL,flash_sample,48,37.378,1,111,1,1,1,1,0,1,1,0,1423,37378,0.017568,0.0366,-1.023336,0.052085,0.020834,-1.364627,-2.45,0.42,3.29,39.84765625,98352,40.31,250.50869751,4.956,57 4c 01 6f 00 00 05 8f 00 00 92 02 00 24 00 4b f7 cf 00 05 00 02 ff 7d ff dd 00 06 00 2f 0e d9 00 01 80 30 00 00 0f bf 43 7a 82 3a 00 00 13 5c
990,47520,WL,flash_sample,48,37.398,1,111,1,1,1,1,0,1,1,0,1424,37398,0.017568,0.0366,-1.024312,0.041668,-0.031251,-1.35421,-2.94,1.4,2.66,39.828125,98353,40.37,250.42414856,4.956,57 4c 01 6f 00 00 05 90 00 00 92 16 00 24 00 4b f7 cd 00 04 ff fd ff 7e ff d6 00 14 00 26 0e d4 00 01 80 31 00 00 0f c5 43 7a 6c 95 00 00 13 5c
991,47568,WL,flash_sample,48,37.418,1,103,1,1,1,0,0,1,1,0,1425,37418,0.018544,0.0366,-1.023336,0.020834,-0.010417,-1.385461,-2.94,1.4,2.66,39.85546875,98352,40.42,250.50869751,4.956,57 4c 01 67 00 00 05 91 00 00 92 2a 00 26 00 4b f7 cf 00 02 ff ff ff 7b ff d6 00 14 00 26 0e db 00 01 80 30 00 00 0f ca 43 7a 82 3a 00 00 13 5c
992,47616,WL,flash_sample,48,37.438,1,103,1,1,1,0,0,1,1,0,1426,37438,0.017568,0.037088,-1.023336,0.062502,-0.010417,-1.385461,-3.01,1.4,2.73,39.85546875,98356,40.47,250.16784668,5.1,57 4c 01 67 00 00 05 92 00 00 92 3e 00 24 00 4c f7 cf 00 06 ff ff ff 7b ff d5 00 14 00 27 0e db 00 01 80 34 00 00 0f cf 43 7a 2a f8 00 00 13 ec
993,47664,WL,flash_sample,48,37.458,1,111,1,1,1,1,0,1,1,0,1427,37458,0.017568,0.036112,-1.023336,0.020834,0.020834,-1.385461,-2.24,1.75,0.77,39.85546875,98324,40.51,252.897323608,5.1,57 4c 01 6f 00 00 05 93 00 00 92 52 00 24 00 4a f7 cf 00 02 00 02 ff 7b ff e0 00 19 00 0b 0e db 00 01 80 14 00 00 0f d3 43 7c e5 b7 00 00 13 ec
994,47712,WL,flash_sample,48,37.478,1,111,1,1,1,1,0,1,1,0,1428,37478,0.017568,0.037088,-1.023336,0.052085,0.010417,-1.395878,-1.54,0.91,0.77,39.84765625,98319,40.5,253.325363159,5.1,57 4c 01 6f 00 00 05 94 00 00 92 66 00 24 00 4c f7 cf 00 05 00 01 ff 7a ff ea 00 0d 00 0b 0e d9 00 01 80 0f 00 00 0f d2 43 7d 53 4b 00 00 13 ec
995,47760,WL,flash_sample,48,37.498,1,111,1,1,1,1,0,1,1,0,1429,37498,0.016592,0.037088,-1.024312,0.062502,0.020834,-1.364627,-1.33,0.56,0.77,39.86328125,98321,40.53,253.153625488,5.1,57 4c 01 6f 00 00 05 95 00 00 92 7a 00 22 00 4c f7 cd 00 06 00 02 ff 7d ff ed 00 08 00 0b 0e dd 00 01 80 11 00 00 0f d5 43 7d 27 54 00 00 13 ec
996,47808,WL,flash_sample,48,37.518,1,111,1,1,1,1,0,1,1,0,1430,37518,0.01708,0.037088,-1.023824,0.0,-0.020834,-1.416712,-1.33,0.56,0.77,39.86328125,98320,40.56,253.238174438,5.1,57 4c 01 6f 00 00 05 96 00 00 92 8e 00 23 00 4c f7 ce 00 00 ff fe ff 78 ff ed 00 08 00 0b 0e dd 00 01 80 10 00 00 0f d8 43 7d 3c f9 00 00 13 ec
997,47856,WL,flash_sample,48,37.538,1,103,1,1,1,0,0,1,1,0,1431,37538,0.01708,0.0366,-1.023824,0.010417,0.020834,-1.35421,-1.26,0.49,0.77,39.8203125,98317,40.59,253.494476318,4.968,57 4c 01 67 00 00 05 97 00 00 92 a2 00 23 00 4b f7 ce 00 01 00 02 ff 7e ff ee 00 07 00 0b 0e d2 00 01 80 0d 00 00 0f db 43 7d 7e 96 00 00 13 68
998,47904,WL,flash_sample,48,37.558,1,103,1,1,1,0,0,1,1,0,1432,37558,0.01708,0.037088,-1.022848,0.052085,0.020834,-1.35421,-1.4,-0.35,2.24,39.87890625,98358,40.61,249.996109009,4.968,57 4c 01 67 00 00 05 98 00 00 92 b6 00 23 00 4c f7 d0 00 05 00 02 ff 7e ff ec ff fb 00 20 0e e1 00 01 80 36 00 00 0f dd 43 79 ff 01 00 00 13 68
999,47952,WL,flash_sample,48,37.578,1,111,1,1,1,1,0,1,1,0,1433,37578,0.017568,0.0366,-1.023824,0.041668,0.031251,-1.375044,-2.87,1.19,2.87,39.87890625,98365,40.69,249.401596069,4.968,57 4c 01 6f 00 00 05 99 00 00 92 ca 00 24 00 4b f7 ce 00 04 00 03 ff 7c ff d7 00 11 00 29 0e e1 00 01 80 3d 00 00 0f e5 43 79 66 cf 00 00 13 68
1000,48000,WL,flash_sample,48,37.598,1,111,1,1,1,1,0,1,1,0,1434,37598,0.016592,0.037088,-1.024312,0.041668,0.020834,-1.375044,-2.94,1.4,2.66,39.84765625,98364,40.72,249.48614502,4.968,57 4c 01 6f 00 00 05 9a 00 00 92 de 00 22 00 4c f7 cd 00 04 00 02 ff 7c ff d6 00 14 00 26 0e d9 00 01 80 3c 00 00 0f e8 43 79 7c 74 00 00 13 68
1001,48048,WL,flash_sample,48,37.618,1,111,1,1,1,1,0,1,1,0,1435,37618,0.017568,0.037088,-1.024312,0.041668,-0.010417,-1.375044,-3.01,1.4,2.73,39.88671875,98363,40.75,249.57069397,4.968,57 4c 01 6f 00 00 05 9b 00 00 92 f2 00 24 00 4c f7 cd 00 04 ff ff ff 7c ff d5 00 14 00 27 0e e3 00 01 80 3b 00 00 0f eb 43 79 92 19 00 00 13 68
1002,48096,WL,flash_sample,48,37.638,1,103,1,1,1,0,0,1,1,0,1436,37638,0.017568,0.037088,-1.023824,0.0,-0.010417,-1.385461,-2.94,1.47,2.73,39.89453125,98363,40.77,249.57069397,5.1,57 4c 01 67 00 00 05 9c 00 00 93 06 00 24 00 4c f7 ce 00 00 ff ff ff 7b ff d6 00 15 00 27 0e e5 00 01 80 3b 00 00 0f ed 43 79 92 19 00 00 13 ec
1003,48144,WL,flash_sample,48,37.658,1,103,1,1,1,0,0,1,1,0,1437,37658,0.01708,0.0366,-1.023824,0.041668,0.020834,-1.35421,-2.94,1.47,2.66,39.9140625,98365,40.8,249.401596069,5.1,57 4c 01 67 00 00 05 9d 00 00 93 1a 00 23 00 4b f7 ce 00 04 00 02 ff 7e ff d6 00 15 00 26 0e ea 00 01 80 3d 00 00 0f f0 43 79 66 cf 00 00 13 ec
1004,48192,WL,flash_sample,48,37.678,1,103,1,1,1,0,0,1,1,0,1438,37678,0.017568,0.037576,-1.023824,0.031251,0.031251,-1.395878,-2.94,1.47,2.66,39.87109375,98364,40.82,249.48614502,5.1,57 4c 01 67 00 00 05 9e 00 00 93 2e 00 24 00 4d f7 ce 00 03 00 03 ff 7a ff d6 00 15 00 26 0e df 00 01 80 3c 00 00 0f f2 43 79 7c 74 00 00 13 ec
1005,48240,WL,flash_sample,48,37.698,1,111,1,1,1,1,0,1,1,0,1439,37698,0.017568,0.037576,-1.023824,0.020834,0.0,-1.406295,-2.94,1.4,2.73,39.87890625,98369,40.85,249.060745239,5.1,57 4c 01 6f 00 00 05 9f 00 00 93 42 00 24 00 4d f7 ce 00 02 00 00 ff 79 ff d6 00 14 00 27 0e e1 00 01 80 41 00 00 0f f5 43 79 0f 8d 00 00 13 ec
1006,48288,WL,flash_sample,48,37.718,1,111,1,1,1,1,0,1,1,0,1440,37718,0.01708,0.037088,-1.0248,0.072919,0.010417,-1.385461,-3.01,1.47,2.73,39.87109375,98367,40.87,249.22984314,5.1,57 4c 01 6f 00 00 05 a0 00 00 93 56 00 23 00 4c f7 cc 00 07 00 01 ff 7b ff d5 00 15 00 27 0e df 00 01 80 3f 00 00 0f f7 43 79 3a d7 00 00 13 ec
1007,48336,WL,flash_sample,48,37.738,1,111,1,1,1,1,0,1,1,0,1441,37738,0.017568,0.037088,-1.023824,0.041668,-0.010417,-1.395878,-2.94,1.4,2.73,39.92578125,98368,40.89,249.145294189,5.088,57 4c 01 6f 00 00 05 a1 00 00 93 6a 00 24 00 4c f7 ce 00 04 ff ff ff 7a ff d6 00 14 00 27 0e ed 00 01 80 40 00 00 0f f9 43 79 25 32 00 00 13 e0
1008,48384,WL,flash_sample,48,37.758,1,103,1,1,1,0,0,1,1,0,1442,37758,0.01708,0.0366,-1.0248,0.020834,-0.010417,-1.385461,-2.94,1.4,2.73,39.890625,98364,40.9,249.48614502,5.088,57 4c 01 67 00 00 05 a2 00 00 93 7e 00 23 00 4b f7 cc 00 02 ff ff ff 7b ff d6 00 14 00 27 0e e4 00 01 80 3c 00 00 0f fa 43 79 7c 74 00 00 13 e0
1009,48432,WL,flash_sample,48,37.778,1,103,1,1,1,0,0,1,1,0,1443,37778,0.017568,0.037088,-1.024312,0.010417,-0.010417,-1.395878,-3.08,1.54,2.66,39.87109375,98367,40.92,249.22984314,5.088,57 4c 01 67 00 00 05 a3 00 00 93 92 00 24 00 4c f7 cd 00 01 ff ff ff 7a ff d4 00 16 00 26 0e df 00 01 80 3f 00 00 0f fc 43 79 3a d7 00 00 13 e0
1010,48480,WL,flash_sample,48,37.798,1,103,1,1,1,0,0,1,1,0,1444,37798,0.01708,0.037088,-1.024312,0.062502,0.020834,-1.375044,-2.94,1.4,2.66,39.921875,98365,40.94,249.401596069,5.088,57 4c 01 67 00 00 05 a4 00 00 93 a6 00 23 00 4c f7 cd 00 06 00 02 ff 7c ff d6 00 14 00 26 0e ec 00 01 80 3d 00 00 0f fe 43 79 66 cf 00 00 13 e0
1011,48528,WL,flash_sample,48,37.818,1,111,1,1,1,1,0,1,1,0,1445,37818,0.01708,0.037088,-1.023824,0.020834,-0.010417,-1.395878,-2.94,1.4,2.66,39.94921875,98370,40.95,248.97354126,5.088,57 4c 01 6f 00 00 05 a5 00 00 93 ba 00 23 00 4c f7 ce 00 02 ff ff ff 7a ff d6 00 14 00 26 0e f3 00 01 80 42 00 00 0f ff 43 78 f9 3a 00 00 13 e0
1012,48576,WL,flash_sample,48,37.838,1,111,1,1,1,1,0,1,1,0,1446,37838,0.017568,0.0366,-1.024312,0.020834,0.020834,-1.375044,-3.01,1.4,2.66,39.921875,98368,40.96,249.145294189,5.092,57 4c 01 6f 00 00 05 a6 00 00 93 ce 00 24 00 4b f7 cd 00 02 00 02 ff 7c ff d5 00 14 00 26 0e ec 00 01 80 40 00 00 10 00 43 79 25 32 00 00 13 e4
1013,48624,WL,flash_sample,48,37.858,1,111,1,1,1,1,0,1,1,0,1447,37858,0.017568,0.0366,-1.025288,0.031251,0.020834,-1.375044,-2.94,1.47,2.66,39.9296875,98370,40.98,248.97354126,5.092,57 4c 01 6f 00 00 05 a7 00 00 93 e2 00 24 00 4b f7 cb 00 03 00 02 ff 7c ff d6 00 15 00 26 0e ee 00 01 80 42 00 00 10 02 43 78 f9 3a 00 00 13 e4
1014,48672,WL,flash_sample,48,37.878,1,103,1,1,1,0,0,1,1,0,1448,37878,0.017568,0.037088,-1.0248,0.041668,0.0,-1.364627,-2.94,1.47,2.66,39.9375,98370,40.99,248.97354126,5.092,57 4c 01 67 00 00 05 a8 00 00 93 f6 00 24 00 4c f7 cc 00 04 00 00 ff 7d ff d6 00 15 00 26 0e f0 00 01 80 42 00 00 10 03 43 78 f9 3a 00 00 13 e4
1015,48720,WL,flash_sample,48,37.898,1,103,1,1,1,0,0,1,1,0,1449,37898,0.017568,0.0366,-1.023824,0.020834,-0.020834,-1.364627,-3.01,1.4,2.66,39.8828125,98370,41.0,248.97354126,5.092,57 4c 01 67 00 00 05 a9 00 00 94 0a 00 24 00 4b f7 ce 00 02 ff fe ff 7d ff d5 00 14 00 26 0e e2 00 01 80 42 00 00 10 04 43 78 f9 3a 00 00 13 e4
1016,48768,WL,flash_sample,48,37.918,1,103,1,1,1,0,0,1,1,0,1450,37918,0.018056,0.0366,-1.024312,-0.010417,0.020834,-1.385461,-2.94,1.47,2.73,39.92578125,98369,41.01,249.060745239,5.092,57 4c 01 67 00 00 05 aa 00 00 94 1e 00 25 00 4b f7 cd ff ff 00 02 ff 7b ff d6 00 15 00 27 0e ed 00 01 80 41 00 00 10 05 43 79 0f 8d 00 00 13 e4
1017,48816,WL,flash_sample,48,37.938,1,111,1,1,1,1,0,1,1,0,1451,37938,0.017568,0.036112,-1.023824,0.041668,0.010417,-1.395878,-3.01,1.47,2.73,39.9375,98369,41.01,249.060745239,5.104,57 4c 01 6f 00 00 05 ab 00 00 94 32 00 24 00 4a f7 ce 00 04 00 01 ff 7a ff d5 00 15 00 27 0e f0 00 01 80 41 00 00 10 05 43 79 0f 8d 00 00 13 f0
1018,48864,WL,flash_sample,48,37.958,1,111,1,1,1,1,0,1,1,0,1452,37958,0.01708,0.037088,-1.024312,0.041668,-0.010417,-1.364627,-3.01,1.47,2.66,39.9609375,98370,41.03,248.97354126,5.104,57 4c 01 6f 00 00 05 ac 00 00 94 46 00 23 00 4c f7 cd 00 04 ff ff ff 7d ff d5 00 15 00 26 0e f6 00 01 80 42 00 00 10 07 43 78 f9 3a 00 00 13 f0
1019,48912,WL,flash_sample,48,37.978,1,111,1,1,1,1,0,1,1,0,1453,37978,0.018056,0.037088,-1.023824,0.052085,0.020834,-1.364627,-3.01,1.47,2.66,39.921875,98370,41.04,248.97354126,5.104,57 4c 01 6f 00 00 05 ad 00 00 94 5a 00 25 00 4c f7 ce 00 05 00 02 ff 7d ff d5 00 15 00 26 0e ec 00 01 80 42 00 00 10 08 43 78 f9 3a 00 00 13 f0
1020,48960,WL,flash_sample,48,37.998,1,103,1,1,1,0,0,1,1,0,1454,37998,0.017568,0.0366,-1.024312,0.062502,0.020834,-1.395878,-2.94,1.47,2.66,39.953125,98373,41.05,248.71723938,5.104,57 4c 01 67 00 00 05 ae 00 00 94 6e 00 24 00 4b f7 cd 00 06 00 02 ff 7a ff d6 00 15 00 26 0e f4 00 01 80 45 00 00 10 09 43 78 b7 9d 00 00 13 f0
1021,49008,WL,flash_sample,48,38.018,1,111,1,1,1,1,0,1,1,0,1455,38018,0.017568,0.037088,-1.024312,0.052085,0.020834,-1.395878,-2.94,1.47,2.73,39.953125,98370,41.06,248.97354126,5.104,57 4c 01 6f 00 00 05 af 00 00 94 82 00 24 00 4c f7 cd 00 05 00 02 ff 7a ff d6 00 15 00 27 0e f4 00 01 80 42 00 00 10 0a 43 78 f9 3a 00 00 13 f0
1022,49056,WL,flash_sample,48,38.038,1,111,1,1,1,1,0,1,1,0,1456,38038,0.017568,0.037088,-1.024312,0.052085,0.020834,-1.395878,-2.94,1.47,2.73,39.953125,98370,41.06,248.97354126,5.104,57 4c 01 6f 00 00 05 b0 00 00 94 96 00 24 00 4c f7 cd 00 05 00 02 ff 7a ff d6 00 15 00 27 0e f4 00 01 80 42 00 00 10 0a 43 78 f9 3a 00 00 13 f0
1023,49104,WL,flash_sample,48,38.058,1,111,1,1,1,1,0,1,1,0,1457,38058,0.017568,0.037088,-1.024312,0.052085,0.020834,-1.395878,-2.94,1.47,2.73,39.953125,98370,41.06,248.97354126,5.104,57 4c 01 6f 00 00 05 b1 00 00 94 aa 00 24 00 4c f7 cd 00 05 00 02 ff 7a ff d6 00 15 00 27 0e f4 00 01 80 42 00 00 10 0a 43 78 f9 3a 00 00 13 f0
1024,49152,WL,flash_sample,48,38.078,1,111,1,1,1,1,0,1,1,0,1458,38078,0.017568,0.037088,-1.024312,0.052085,0.020834,-1.395878,-2.94,1.47,2.73,39.953125,98370,41.06,248.97354126,5.104,57 4c 01 6f 00 00 05 b2 00 00 94 be 00 24 00 4c f7 cd 00 05 00 02 ff 7a ff d6 00 15 00 27 0e f4 00 01 80 42 00 00 10 0a 43 78 f9 3a 00 00 13 f0
1025,49200,WL,flash_sample,48,38.098,1,103,1,1,1,0,0,1,1,0,1459,38098,0.018056,0.037088,-1.022848,0.052085,0.020834,-1.343793,-0.84,-0.7,1.68,39.8984375,98428,41.07,244.029846191,5.092,57 4c 01 67 00 00 05 b3 00 00 94 d2 00 25 00 4c f7 d0 00 05 00 02 ff 7f ff f4 ff f6 00 18 0e e6 00 01 80 7c 00 00 10 0b 43 74 07 a4 00 00 13 e4
1026,49248,WL,flash_sample,48,38.118,1,103,1,1,1,0,0,1,1,0,1460,38118,0.01708,0.037088,-1.023336,0.041668,0.0,-1.385461,-1.89,0.07,2.73,39.94140625,98368,40.78,249.145294189,5.092,57 4c 01 67 00 00 05 b4 00 00 94 e6 00 23 00 4c f7 cf 00 04 00 00 ff 7b ff e5 00 01 00 27 0e f1 00 01 80 40 00 00 0f ee 43 79 25 32 00 00 13 e4
1027,49296,WL,flash_sample,48,38.138,1,102,0,1,1,0,0,1,1,0,1461,38138,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 b5 00 00 94 fa 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
1028,49344,WL,flash_sample,48,38.158,1,102,0,1,1,0,0,1,1,0,1462,38158,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 b6 00 00 95 0e 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
1029,49392,WL,flash_sample,48,38.178,1,102,0,1,1,0,0,1,1,0,1463,38178,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 b7 00 00 95 22 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
1030,49440,WL,flash_sample,48,38.198,1,102,0,1,1,0,0,1,1,0,1464,38198,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 b8 00 00 95 36 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
1031,49488,WL,flash_sample,48,38.218,1,102,0,1,1,0,0,1,1,0,1465,38218,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 b9 00 00 95 4a 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
1032,49536,WL,flash_sample,48,38.238,1,102,0,1,1,0,0,1,1,0,1466,38238,0.018056,0.037576,-1.023336,0.052085,0.031251,-1.385461,-2.87,1.19,3.01,39.91796875,98363,40.81,249.57069397,5.1,57 4c 01 66 00 00 05 ba 00 00 95 5e 00 25 00 4d f7 cf 00 05 00 03 ff 7b ff d7 00 11 00 2b 0e eb 00 01 80 3b 00 00 0f f1 43 79 92 19 00 00 13 ec
